Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2021,,,,0.00
12M 2022,"3,525 B","(4,326 B)",(801 B),-14.54
12M 2023,"6,785 B","(2,575 B)","4,211 B",66.74
12M 2024,"5,708 B",(648 B),"5,060 B",80.19
