Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,5.96,4.02,0.05,3.54,0.0,0.0,-0.01,0.01,0.7
12M 2022,13.56,6.73,0.05,4.2,0.0,0.0,0.0,0.01,0.5
12M 2023,15.59,7.09,0.09,3.86,0.0,0.0,0.02,0.02,0.43
12M 2024,6.94,3.74,0.02,3.84,0.0,0.0,-0.07,0.0,0.53
