Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2021,,,,,,,,,,,,,2.57,,3.35
12M 2022,63.77,82.98,30.54,116.21,5.72,,4.4,,11.46,,1.63,,3.26,,2.2
12M 2023,64.83,121.57,39.48,146.92,5.63,,3.0,,7.78,,1.05,,3.99,,1.33
12M 2024,56.05,121.64,53.56,124.13,6.51,,3.0,,8.9,,0.91,,1.48,,2.74
