Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2021,0.00,41558609.56,0.00,41558609.56,3 B,,3 B,(2 B),23 B
12M 2022,0.00,1233530.84,0.00,1233530.84,12 B,,12 B,10 B,26 B
12M 2023,0.00,1.07,0.00,1.07,16 B,1 B,17 B,8 B,25 B
12M 2024,62.02,2.08,62.02,2.08,21 B,1 B,22 B,13 B,87 B
