Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2018,0 B,(0 B),0 B,235.83
12M 2019,1 B,(12 B),(11 B),-10.68
12M 2020,(24 B),,(24 B),-18.95
12M 2021,(0 B),,(0 B),-0.30
12M 2022,2 B,,2 B,1.68
12M 2023,(1 B),,(1 B),-0.58
12M 2024,0 B,,0 B,0.00
