Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,1289.46,0.00,1289.46,,,,(1 B),2 B
12M 2019,0.00,16.07,0.00,16.07,2 B,0 B,2 B,1 B,5 B
12M 2020,6.45,27.92,6.45,27.92,1 B,1 B,2 B,2 B,3 B
12M 2021,31.29,25.57,31.29,25.57,1 B,1 B,2 B,2 B,2 B
12M 2022,218.58,3.66,218.58,3.66,1 B,0 B,2 B,2 B,2 B
12M 2023,80.74,3.79,80.74,3.79,2 B,,2 B,2 B,3 B
12M 2024,345.06,5.26,345.06,5.26,,,,(0 B),6 B
