Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2021,0.00,585210.19,0.00,585210.19,99 B,38 B,137 B,58 B,98 B
12M 2022,0.00,119.38,0.00,119.38,95 B,60 B,155 B,111 B,34 B
12M 2023,3.13,166.28,3.13,166.28,107 B,75 B,182 B,(101 B),292 B
12M 2024,1.15,165.17,1.15,165.17,75 B,76 B,151 B,(112 B),422 B
