Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2021,,,,,,,,,,,,,4.22,,1.41
12M 2022,192.08,22.12,20.41,193.79,1.9,1.85,16.5,12.87,0.77,0.65,0.45,0.4,14.03,14.03,1.09
12M 2023,183.65,23.29,11.82,195.12,1.99,1.65,15.67,16.37,0.76,0.77,0.43,0.41,2.1,2.1,1.68
12M 2024,256.17,29.05,4.46,280.76,1.42,1.27,12.56,10.53,0.66,0.71,0.33,0.35,1.15,1.15,2.84
