Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2018,(61 B),(0 B),(61 B),-3842664.54
12M 2019,(330 B),,(330 B),-59.04
12M 2020,(20 B),(0 B),(20 B),-3.64
12M 2021,(1 B),,(1 B),-0.18
12M 2022,(0 B),,(0 B),-0.03
12M 2023,(0 B),,(0 B),-0.00
12M 2024,(4 B),,(4 B),-0.63
