Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2018,11.09,11.09,5.41,24.87,0.0,0.0,5.4,0.22,23.87
12M 2019,19.53,19.53,0.29,1.36,0.0,0.0,0.29,0.21,0.36
12M 2020,12.81,12.81,0.35,1.46,0.0,0.0,0.34,0.24,0.46
12M 2021,8.8,8.8,0.35,1.52,0.0,0.0,0.35,0.23,0.52
12M 2022,7.62,7.62,0.35,1.55,0.0,0.0,0.35,0.22,0.55
12M 2023,7.56,7.56,0.35,1.58,0.0,0.0,0.35,0.22,0.58
12M 2024,6.56,6.56,0.35,1.63,0.0,0.0,0.35,0.22,0.63
