Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2021,(21 B),(12 B),(32 B),-32340827.16
12M 2022,(15 B),(3 B),(18 B),-4473302.67
12M 2023,(15 B),(19 B),(34 B),-8.67
12M 2024,(14 B),(7 B),(20 B),-5.19
