Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2021,0.00,9232022.87,0.00,9232022.87,0 B,0 B,1 B,(11 B),(25 B)
12M 2022,0.00,11586511.33,0.00,11586511.33,19 B,0 B,19 B,19 B,(1 B)
12M 2023,0.00,12.50,0.00,12.50,22 B,0 B,22 B,18 B,21 B
12M 2024,3.81,35.13,3.81,35.13,25 B,2 B,27 B,(16 B),106 B
