Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2021,,,,,,,,,,,,,-5.21,,0.7
12M 2022,47.84,221.43,225.69,43.58,7.63,,1.65,,3.36,,0.92,,-115.49,,0.99
12M 2023,67.21,205.26,166.38,106.09,5.43,,1.78,,4.53,,1.02,,6.6,,1.23
12M 2024,65.41,257.43,131.37,191.47,5.58,,1.42,,4.3,,0.81,,1.39,,3.02
