Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,0.00,1008560.18,0.00,1008560.18,27 B,,27 B,3 B,6 B
12M 2021,0.00,109.30,0.00,109.30,39 B,1 B,40 B,22 B,14 B
12M 2022,2.32,135.93,2.32,135.93,46 B,1 B,47 B,11 B,68 B
12M 2023,2.33,138.89,2.33,138.89,68 B,1 B,69 B,37 B,49 B
12M 2024,2.38,140.27,2.38,140.27,70 B,0 B,70 B,19 B,42 B
