Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,1.21,0.98,0.32,1.33,0.0,0.0,0.04,0.24,0.33
12M 2021,1.35,0.79,0.43,1.45,0.0,0.0,0.23,0.3,0.45
12M 2022,2.45,1.21,0.32,1.33,0.0,0.0,0.07,0.24,0.33
12M 2023,1.71,1.16,0.47,1.47,0.0,0.0,0.25,0.32,0.47
12M 2024,1.6,1.39,0.47,1.47,0.0,0.0,0.12,0.32,0.47
