Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2019,55 B,(20 B),35 B,30.28
12M 2020,(70 B),(2 B),(72 B),-50.20
12M 2021,33 B,(0 B),33 B,22.69
12M 2022,48 B,(0 B),47 B,33.06
12M 2023,55 B,(0 B),54 B,37.89
12M 2024,49 B,(2 B),47 B,32.44
