Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2017,417 B,(22 B),396 B,247.20
12M 2018,67 B,(100 B),(32 B),-18.25
12M 2019,279 B,(9 B),269 B,151.40
12M 2020,2 B,(99 B),(97 B),-54.56
12M 2021,177 B,(7 B),170 B,95.37
12M 2022,856 B,(264 B),592 B,333.10
12M 2023,"2,129 B",(368 B),"1,761 B",495.16
12M 2024,414 B,(185 B),229 B,64.40
