Period,Aset,Kas Dan Setara Kas,Investasi Jangka Pendek,Pihak Berelasi,Pihak Ketiga,Others,Total Investasi Jangka Pendek,Piutang Pembiayaan Konsumen,Piutang Sewa Pembiayaan,Piutang Premi Dan Reasuransi,Pihak Berelasi,Pihak Ketiga,Others,Total Piutang Premi Dan Reasuransi,Pinjaman Yang Diberikan,Pihak Berelasi,Pihak Ketiga,Others,Total Pinjaman Yang Diberikan,Liabilitas Akseptasi,Piutang Lain-Lain,Aset Reasuransi,Properti Investasi,Aset Tetap,Aset Pajak Tangguhan,Others,Total Aset,Liabilitas Dan Ekuitas,Liabilitas,Liabilitas Manfaat Polis Masa Depan,Liabilitas Kontrak Asuransi,Liabilitas Akseptasi,Utang Pajak,Beban Akrual,Efek-Efek Yang Diterbitkan,Pinjaman Yang Diterima,Liabilitas Pajak Tangguhan,Others,Total Liabilitas,Ekuitas,Modal Saham,Tambahan Modal Disetor,Saldo Laba,Telah Ditentukan Penggunaannya,Belum Ditentukan Penggunaannya,Total Saldo Laba,Kepentingan Non Pengendali,Others,Total Ekuitas,Total Liabilitas Dan Ekuitas,Saham Beredar
12M 2016,,4178976000000.000000,,13806947000000.000000,24980339000000.000000,,38787286000000.000000,804682000000.000000,,,152505000000.000000,337624000000.000000,-1372000000.000000,488757000000.000000,,12590000000.000000,19345664000000.000000,-247123000000.000000,19111131000000.000000,191813000000.000000,615543000000.000000,679022000000.000000,170855000000.000000,3449890000000.000000,59359000000.000000,5457807000000.000000,73995121000000.000000,,,6660143000000.000000,69789000000.000000,176810000000.000000,172967000000.000000,184615000000.000000,1340409000000.000000,1495469000000.000000,137766000000.000000,43308167000000.000000,53546135000000.000000,,1334891000000.000000,1647520000000.000000,8911559000000.000000,791607000000.000000,8119952000000.000000,8911559000000.000000,5712272000000.000000,2842744000000.000000,20448986000000.000000,73995121000000.000000,6367664717.000000
12M 2017,,4351508000000.000000,,25795795000000.000000,24785266000000.000000,,50581061000000.000000,1520255000000.000000,3567000000.000000,,175181000000.000000,552515000000.000000,-1526000000.000000,726170000000.000000,,11556000000.000000,18748397000000.000000,-395391000000.000000,18364562000000.000000,185015000000.000000,2549192000000.000000,845229000000.000000,166213000000.000000,2529926000000.000000,71110000000.000000,7192980000000.000000,89086788000000.000000,,,4857986000000.000000,84601000000.000000,172460000000.000000,152099000000.000000,221840000000.000000,1985631000000.000000,2705859000000.000000,151776000000.000000,55808229000000.000000,66140481000000.000000,,1334891000000.000000,1647520000000.000000,10146057000000.000000,791607000000.000000,9354450000000.000000,10146057000000.000000,6230753000000.000000,3587086000000.000000,22946307000000.000000,89086788000000.000000,6367664717.000000
12M 2018,,3980657000000.0,,34427823000000.0,24859161000000.0,-39462000000.0,59247522000000.0,1735809000000.0,2295000000.0,,29735000000.0,933231000000.0,-2137000000.0,960829000000.0,,25729000000.0,19818913000000.0,-630586000000.0,19214056000000.0,243250000000.0,1241709000000.0,1688695000000.0,422677000000.0,2642568000000.0,74013000000.0,9209371000000.0,100663451000000.0,,,4218915000000.0,84745000000.0,232456000000.0,95891000000.0,194613000000.0,2382610000000.0,3090368000000.0,114728000000.0,65135885000000.0,75550211000000.0,,1334891000000.0,1647520000000.0,11482666000000.0,791607000000.0,10691059000000.0,11482666000000.0,5676125000000.0,4972038000000.0,25113240000000.0,100663451000000.0,6367664717.0
12M 2019,,3563777000000.0,,36774801000000.0,18105101000000.0,-19972000000.0,54859930000000.0,2783341000000.0,922000000.0,,68403000000.0,1052195000000.0,-2548000000.0,1118050000000.0,,10676000000.0,22486576000000.0,-1182755000000.0,21314497000000.0,265212000000.0,906526000000.0,1785782000000.0,454363000000.0,2618049000000.0,95211000000.0,9859740000000.0,99625400000000.0,,,167745000000.0,108159000000.0,265211000000.0,98609000000.0,195530000000.0,3483366000000.0,3140301000000.0,134159000000.0,69867713000000.0,77460793000000.0,,1334891000000.0,1647520000000.0,16448905000000.0,791607000000.0,15657298000000.0,16448905000000.0,2380335000000.0,352956000000.0,22164607000000.0,99625400000000.0,6367664717.0
12M 2020,,4935948000000.0,,34440321000000.0,21779397000000.0,-150272000000.0,56069446000000.0,2229745000000.0,526000000.0,,136558000000.0,880996000000.0,-4192000000.0,1013362000000.0,,71120000000.0,20406172000000.0,-1598919000000.0,18878373000000.0,153577000000.0,1476148000000.0,2154135000000.0,506252000000.0,3234752000000.0,123390000000.0,17680573000000.0,108456227000000.0,,,164629000000.0,157039000000.0,153617000000.0,143904000000.0,253640000000.0,4228652000000.0,3013529000000.0,7246000000.0,77411727000000.0,85533983000000.0,,1334891000000.0,1647520000000.0,16572967000000.0,791607000000.0,15781360000000.0,16572967000000.0,2383216000000.0,983650000000.0,22922244000000.0,108456227000000.0,6367664717.0
12M 2021,,6413194000000.0,,35150471000000.0,34015044000000.0,-150092000000.0,69015423000000.0,2042898000000.0,300613000000.0,,136716000000.0,1759145000000.0,-6044000000.0,1889817000000.0,,79005000000.0,17607493000000.0,-1618693000000.0,16067805000000.0,247165000000.0,1569255000000.0,2820547000000.0,433791000000.0,3213556000000.0,242245000000.0,13253690000000.0,117509999000000.0,,,179627000000.0,139335000000.0,250424000000.0,119985000000.0,237008000000.0,4064785000000.0,3485895000000.0,12860000000.0,86237796000000.0,94727715000000.0,,1334891000000.0,1647520000000.0,16954465000000.0,791607000000.0,16162858000000.0,16954465000000.0,2509473000000.0,335935000000.0,22782284000000.0,117509999000000.0,6367664717.0
12M 2022,,6623632000000.0,,29257311000000.0,37596523000000.0,-161619000000.0,66692215000000.0,1783300000000.0,250551000000.0,,1000143000000.0,1308422000000.0,-7098000000.0,2301467000000.0,,79150000000.0,14744900000000.0,-2125418000000.0,12698632000000.0,77389000000.0,3488681000000.0,3839933000000.0,422684000000.0,2770660000000.0,350626000000.0,13107033000000.0,114406803000000.0,,,263801000000.0,122076000000.0,78065000000.0,385722000000.0,290866000000.0,7002503000000.0,3687007000000.0,10933000000.0,78890770000000.0,90731743000000.0,,1334891000000.0,1647520000000.0,17796313000000.0,791607000000.0,17004706000000.0,17796313000000.0,2470520000000.0,425816000000.0,23675060000000.0,114406803000000.0,6367664717.0
12M 2023,,9533705000000.0,,24097445000000.0,38997564000000.0,-175445000000.0,62919564000000.0,1436026000000.0,175297000000.0,,7184000000.0,1867188000000.0,-13323000000.0,1861049000000.0,,96104000000.0,16680619000000.0,-1690430000000.0,15086293000000.0,78304000000.0,2982864000000.0,3933978000000.0,413669000000.0,2744994000000.0,375773000000.0,12424494000000.0,113966010000000.0,,,367502000000.0,480686000000.0,79880000000.0,120322000000.0,332181000000.0,8390304000000.0,2086386000000.0,4765000000.0,77275438000000.0,89137464000000.0,,1334891000000.0,1647520000000.0,18927877000000.0,791607000000.0,18136270000000.0,18927877000000.0,2548872000000.0,369386000000.0,24828546000000.0,113966010000000.0,6367664717.0
12M 2024,,8828002000000.0,,5181316000000.0,65653252000000.0,-175560000000.0,70659008000000.0,1537356000000.0,125516000000.0,,971000000.0,2194723000000.0,-8664000000.0,2187030000000.0,,104202000000.0,14069451000000.0,-1554963000000.0,12618690000000.0,38129000000.0,3557261000000.0,3146973000000.0,405870000000.0,2700439000000.0,465698000000.0,10922152000000.0,117192124000000.0,,,697499000000.0,343775000000.0,38160000000.0,203229000000.0,307260000000.0,9436290000000.0,1257352000000.0,8234000000.0,79694535000000.0,91986334000000.0,,1334891000000.0,1647520000000.0,19787459000000.0,791607000000.0,18995852000000.0,19787459000000.0,2222385000000.0,213535000000.0,25205790000000.0,117192124000000.0,6367664717.0
