Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2016,,,,,,,,,,,,,,,0.0
12M 2017,,,,,,,,,10.71,10.68,0.39,0.36,,,0.0
12M 2018,,,,,,,,,13.75,13.58,0.37,0.35,,,0.0
12M 2019,,,,,,,,,15.64,15.71,0.41,0.41,,,0.0
12M 2020,,,,,,,,,12.82,12.4,0.36,0.36,,,0.0
12M 2021,,,,,,,,,11.71,11.67,0.33,0.32,,,0.0
12M 2022,,,,,,,,,10.79,11.54,0.28,0.27,,,0.0
12M 2023,,,,,,,,,9.6,9.67,0.23,0.23,,,0.0
12M 2024,,,,,,,,,9.66,9.84,0.23,0.23,,,0.0
