Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2016,3.71,2314.30,3.71,2314.30,,,,,
12M 2017,3.70,2625.07,3.70,2625.07,,,,,
12M 2018,2.83,3052.47,2.83,3052.47,,,,,
12M 2019,4.90,3106.99,4.90,3106.99,,,,,
12M 2020,3.53,3225.52,3.53,3225.52,,,,,
12M 2021,3.69,3183.71,3.69,3183.71,,,,,
12M 2022,3.77,3330.03,3.77,3330.03,,,,,
12M 2023,4.14,3498.88,4.14,3498.88,,,,,
12M 2024,4.05,3609.39,4.05,3609.39,,,,,
