Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2016,0.65,293.92,0.65,293.92,,,,,
12M 2017,0.42,311.04,0.42,311.04,,,,,
12M 2018,0.82,333.16,0.82,333.16,,,,,
12M 2019,0.79,355.54,0.79,355.54,,,,,
12M 2020,0.78,378.52,0.78,378.52,,,,,
12M 2021,1.02,408.57,1.02,408.57,,,,,
12M 2022,0.80,438.83,0.80,438.83,,,,,
12M 2023,0.76,471.57,0.76,471.57,,,,,
12M 2024,1.74,506.25,1.74,506.25,,,,,
