Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2016,,,,,,,,,,,,,,,0.0
12M 2017,,,,,,,,,4.48,4.55,0.13,0.13,,,0.0
12M 2018,,,,,,,,,5.4,5.46,0.15,0.14,,,0.0
12M 2019,,,,,,,,,5.54,5.47,0.15,0.15,,,0.0
12M 2020,,,,,,,,,5.53,5.59,0.15,0.15,,,0.0
12M 2021,,,,,,,,,5.16,4.95,0.13,0.13,,,0.0
12M 2022,,,,,,,,,5.66,6.0,0.13,0.12,,,0.0
12M 2023,,,,,,,,,1.88,1.08,0.13,0.13,,,0.0
12M 2024,,,,,,,,,,,,,,,0.0
