Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2018,2.16,0.51,0.1,1.19,0.0,0.0,0.08,0.08,0.19
12M 2019,4.18,1.59,0.22,1.33,0.0,0.0,0.1,0.16,0.31
12M 2020,4.28,1.12,0.17,1.35,0.0,0.0,0.08,0.13,0.31
12M 2021,3.6,0.95,0.12,1.28,0.0,0.0,0.04,0.09,0.25
12M 2022,7.51,1.7,0.09,1.23,0.0,0.0,0.04,0.08,0.19
12M 2023,11.43,2.86,0.14,1.26,0.0,0.0,0.08,0.11,0.21
12M 2024,9.09,1.66,0.1,1.23,0.0,0.0,0.07,0.08,0.19
