Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,134.80,-0.00,-68.36,17 B,178 B,195 B,192 B,93 B
12M 2020,2.07,94.58,14.41,13.60,54 B,124 B,178 B,176 B,62 B
12M 2021,24.66,32.85,24.67,32.83,10 B,528 B,539 B,485 B,(67 B)
12M 2022,-55.11,-16.24,-51.91,-17.24,312 B,60 B,372 B,231 B,(704 B)
12M 2023,3.35,199.78,3.36,199.11,20 B,373 B,393 B,325 B,(215 B)
12M 2024,2.79,263.51,2.79,263.05,41 B,393 B,434 B,296 B,(72 B)
