Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,0.07,,4.14
12M 2020,,,75.8,,,,,,0.38,0.4,0.04,0.03,0.18,0.18,1.77
12M 2021,,,314.53,,,,,,0.49,0.49,0.01,0.01,-0.11,-0.11,0.85
12M 2022,,,,,,,,,,,,,,,0.51
12M 2023,,,22.62,,,,,,122.12,151.13,0.37,0.37,-2.51,-2.51,0.74
12M 2024,3.26,,43.35,,111.91,58.39,,,56.67,52.27,0.21,0.2,-4.39,-4.39,0.92
