Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2017,,,,,,,,,,,,,-2.37,,0.53
12M 2018,101.57,152.84,44.32,210.09,3.59,8.05,2.39,3.39,0.46,0.85,0.35,0.64,-3.46,-3.46,0.71
12M 2019,100.31,283.41,61.95,321.77,3.64,3.39,1.29,1.11,0.42,0.42,0.31,0.3,3.33,3.33,1.5
12M 2020,112.42,365.58,69.02,408.98,3.25,3.43,1.0,0.96,0.36,0.36,0.26,0.26,3.92,3.92,1.33
