Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2020,(1 B),(1 B),,-6633.75
12M 2021,4 B,(1 B),4 B,12140.83
12M 2022,1 B,(0 B),(0 B),3377.33
12M 2023,(1 B),(0 B),(2 B),-0.86
12M 2024,(35 B),(11 B),(46 B),-24.92
