Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,21.05,,1.12
12M 2021,51.1,69.31,84.59,35.82,7.14,,5.27,,6.1,,2.13,,15.98,,1.28
12M 2022,52.32,69.93,80.52,41.73,6.98,,5.22,,7.19,,2.2,,12.88,,1.27
12M 2023,48.73,84.92,93.29,40.36,7.49,15.19,4.3,6.82,9.55,19.45,2.24,4.04,18.81,18.81,1.17
12M 2024,48.94,113.7,80.92,81.72,7.46,6.59,3.21,2.92,9.07,7.4,1.46,1.08,2.83,2.83,1.86
