Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,-3.17,,0.51
12M 2020,18.96,5.76,50.02,-25.3,19.25,,63.42,,0.49,,0.28,,-2.87,,0.44
12M 2021,7.53,27.14,19.07,15.6,48.45,,13.45,,1.16,,0.73,,-81.46,,0.96
12M 2022,7.88,23.08,14.43,16.53,46.32,86.1,15.81,98.52,1.45,2.84,0.78,1.3,2.52,2.52,2.18
12M 2023,10.16,11.41,18.31,3.26,35.92,26.86,32.0,15.83,1.26,1.12,0.62,0.53,1.91,1.91,3.24
12M 2024,9.93,16.35,17.03,9.25,36.75,50.83,22.33,18.2,1.38,1.35,0.71,0.68,2.02,2.02,3.9
