Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,-0.51,,0.06
12M 2020,4.96,99.47,20.72,83.71,73.52,,3.67,,0.16,,0.16,,3.34,,2.95
12M 2021,12.95,90.26,3.28,99.93,28.18,34.6,4.04,9.18,0.17,0.34,0.13,0.21,0.3,0.3,20.11
12M 2022,17.07,62.51,3.08,76.5,21.38,7.42,5.84,5.27,0.19,0.19,0.12,0.12,0.36,0.36,13.25
12M 2023,32.18,79.15,3.23,108.1,11.34,5.84,4.61,3.09,0.18,0.18,0.12,0.12,0.39,0.39,10.95
