Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2013,0.18,254.42,0.18,254.42,23 B,88 B,112 B,107 B,(0 B)
12M 2014,0.18,255.81,0.18,255.81,28 B,99 B,128 B,126 B,(3 B)
12M 2015,0.28,255.89,0.28,255.89,33 B,120 B,152 B,150 B,(2 B)
12M 2016,0.17,265.08,0.17,265.08,47 B,119 B,166 B,162 B,4 B
12M 2017,0.56,151.28,0.56,151.28,36 B,158 B,194 B,188 B,7 B
12M 2018,0.88,125.32,0.88,125.32,41 B,255 B,297 B,287 B,65 B
12M 2019,0.46,109.18,0.46,109.18,77 B,243 B,320 B,305 B,129 B
12M 2020,0.48,104.25,0.48,104.25,72 B,311 B,383 B,379 B,82 B
12M 2021,0.49,101.60,0.49,101.60,64 B,306 B,370 B,365 B,36 B
