Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2018,(29 B),(215 B),(244 B),-97651627.07
12M 2019,(23 B),(363 B),(386 B),-16.61
12M 2020,50 B,(522 B),(472 B),-14.19
12M 2021,47 B,(310 B),(263 B),-7.92
12M 2022,(49 B),(290 B),(339 B),-10.20
12M 2023,(83 B),(13 B),(96 B),-2.88
12M 2024,(113 B),(227 B),(340 B),-10.22
