Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,0.0,1.52,3.28,6.91,0.0,0.0,3.15,0.0,5.91
12M 2022,3.24,3.04,0.0,1.13,0.0,0.0,-0.0,0.0,0.0
12M 2023,11.03,10.92,0.05,1.08,0.0,0.0,-0.22,0.05,0.08
