Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2017,102 B,(89 B),13 B,76.54
12M 2018,(81 B),(84 B),(165 B),-195.93
12M 2019,(2 B),(32 B),(35 B),-41.38
12M 2020,259 B,(28 B),231 B,275.37
12M 2021,190 B,(9 B),181 B,215.36
12M 2022,173 B,(12 B),161 B,191.14
12M 2023,47 B,(14 B),32 B,38.35
12M 2024,141 B,(12 B),130 B,154.27
