Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2022,0.91,0.87,0.0,2.72,0.0,0.0,-0.83,0.0,1.65
12M 2023,4.26,4.12,0.0,1.56,0.0,0.0,-0.57,0.0,0.51
12M 2024,3.24,3.24,0.0,1.6,0.0,0.0,-0.46,0.0,0.55
