Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,-4.26,,0.35
12M 2021,1.46,16.95,13.31,5.1,249.74,,21.53,,4.61,,2.5,,-5.42,,0.42
12M 2022,1.52,19.37,17.15,3.74,239.99,,18.84,,3.16,,2.01,,-16.53,,0.51
12M 2023,1.5,85.03,24.26,62.27,242.68,217.19,4.29,2.59,2.01,1.89,0.96,0.66,2.24,2.24,3.68
