Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,0.19,0.19,16.93
12M 2020,85.7,10605.3,176.29,10514.71,4.26,,0.03,0.02,3.15,3.66,0.03,0.02,0.02,0.02,18.06
12M 2021,,6281.55,63.13,6218.42,,,0.06,0.06,15.64,19.98,0.06,0.06,0.06,0.06,21.21
12M 2022,14.24,4137.11,8.95,4142.4,25.64,25.64,0.09,0.08,36.16,49.62,0.1,0.1,0.12,0.12,9.69
12M 2023,16.64,5047.12,3.11,5060.65,21.94,13.16,0.07,0.07,30.54,28.12,0.09,0.09,0.1,0.1,8.32
12M 2024,,1286.07,12.66,1273.41,,,0.28,0.28,46.2,27.31,0.41,0.4,0.47,0.47,7.58
