Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2015,(51 B),(482 B),(533 B),-784.02
12M 2016,385 B,(53 B),332 B,487.63
12M 2017,146 B,(54 B),92 B,135.05
12M 2018,(17 B),(83 B),(99 B),-146.29
12M 2019,243 B,(50 B),193 B,284.39
12M 2020,242 B,(132 B),110 B,179.30
12M 2021,(13 B),(392 B),(405 B),-662.07
12M 2022,140 B,(81 B),59 B,95.89
12M 2023,23 B,(60 B),(37 B),-60.97
12M 2024,214 B,(70 B),144 B,235.04
