Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2017,0.00,1149480.00,0.00,1149480.00,18 B,23 B,41 B,38 B,(385 B)
12M 2018,38.95,77.03,38.95,77.03,19 B,14 B,33 B,20 B,(374 B)
12M 2019,35.75,82.52,35.75,82.52,20 B,19 B,39 B,38 B,(349 B)
12M 2020,37.48,67.50,37.48,67.50,16 B,13 B,29 B,(461 B),464 B
12M 2021,65.83,30.23,65.83,30.23,5 B,9 B,14 B,(369 B),367 B
12M 2022,-118.62,-14.50,-118.62,-14.50,13 B,32 B,44 B,(187 B),275 B
12M 2023,-12.23,-89.97,-12.23,-89.97,12 B,29 B,40 B,19 B,124 B
12M 2024,-13.27,-180.13,-13.27,-180.13,12 B,28 B,40 B,39 B,153 B
