Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2021,(5 B),(27 B),(33 B),-4037.81
12M 2022,52 B,(34 B),18 B,2174.26
12M 2023,74 B,(80 B),(6 B),-44.58
