Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2017,0.00,99.66,0.00,99.66,,,,(0 B),20 B
12M 2018,4.16,548.26,4.24,537.45,29 B,36 B,65 B,22 B,437 B
12M 2019,4.11,730.38,4.21,712.85,4 B,0 B,4 B,(461 B),975 B
12M 2020,3.35,689.90,3.47,665.38,17 B,57 B,74 B,(192 B),780 B
12M 2021,9.64,928.66,9.76,917.04,17 B,41 B,57 B,(260 B),"1,095 B"
12M 2022,8.59,930.91,8.76,913.08,17 B,24 B,41 B,(192 B),989 B
12M 2023,7.81,518.59,8.06,502.74,22 B,8 B,30 B,(197 B),508 B
12M 2024,0.95,416.14,2.66,402.19,8 B,0 B,8 B,(161 B),470 B
