Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,1.44,1.44,1.25,2.31,0.0,0.0,1.19,0.54,1.31
12M 2020,0.64,0.64,2.06,3.14,0.0,0.0,2.02,0.66,2.14
12M 2021,0.61,0.61,1.34,2.42,0.0,0.0,1.32,0.56,1.42
12M 2022,1.01,1.01,1.04,2.15,0.0,0.0,0.78,0.48,1.15
12M 2023,2.33,2.33,0.36,1.41,0.0,0.0,-0.03,0.26,0.41
12M 2024,1.77,1.77,0.74,1.81,0.0,0.0,0.34,0.41,0.81
