Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,3.39,3.39,2.04
12M 2020,167.4,1.83,4.46,164.77,2.18,1.61,199.41,1000.2,0.54,0.54,0.28,0.22,1.7,1.7,3.22
12M 2021,194.08,0.26,1.86,192.48,1.88,1.71,1415.18,1220.43,0.55,0.51,0.25,0.25,2.24,2.24,3.06
12M 2022,234.59,0.23,0.05,234.77,1.56,1.48,1603.72,1490.72,0.37,0.29,0.23,0.22,3.4,3.4,1.58
12M 2023,180.32,0.17,0.04,180.45,2.02,1.68,2128.56,1796.88,0.46,0.45,0.35,0.33,4.8,4.8,1.53
12M 2024,152.69,0.14,0.47,152.36,2.39,2.1,2630.59,2345.9,0.63,0.63,0.47,0.46,10.5,10.5,1.26
