Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2020,14 B,(2 B),12 B,211559.67
12M 2021,(9 B),(9 B),(17 B),-311584.25
12M 2022,20 B,(6 B),14 B,255718.68
12M 2023,(46 B),(15 B),(61 B),-16.12
12M 2024,(132 B),(36 B),(168 B),-36.62
