Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12M 2020,1.4,0.58,0.73,2.24,0.0,0.0,0.72,0.33,1.24
12M 2021,1.57,0.73,0.85,2.41,0.0,0.0,0.84,0.35,1.41
12M 2022,1.79,0.94,0.71,2.3,0.0,0.0,0.57,0.31,1.3
12M 2023,2.73,1.86,0.71,1.91,0.0,0.0,0.67,0.37,0.91
12M 2024,2.46,1.47,0.53,1.62,0.0,0.0,0.53,0.33,0.62
