Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,0.73,0.33,0.08,20.9,0.0,0.0,-0.63,0.0,19.9
12M 2021,1.21,0.96,0.0,3.42,0.0,0.0,-1.17,0.0,2.42
12M 2022,1.14,0.65,0.0,3.22,0.0,0.0,-0.36,0.0,2.22
12M 2023,1.44,1.27,0.0,2.37,0.0,0.0,-0.35,0.0,1.37
12M 2024,0.77,0.6,0.26,2.34,0.0,0.0,-0.03,0.11,1.34
