Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,4.4,,1.61
12M 2020,42.73,333.67,211.66,164.74,8.54,,1.09,,1.35,,0.46,,1.59,,2.24
12M 2021,22.56,222.36,141.47,103.45,16.18,,1.64,,2.13,,0.76,,1.88,,2.42
12M 2022,29.08,154.79,85.74,98.13,12.55,18.39,2.36,4.56,3.8,7.76,1.11,2.03,2.18,2.18,2.75
12M 2023,32.7,138.97,47.6,124.07,11.16,16.99,2.63,1.95,4.49,3.84,1.15,0.99,1.9,1.9,3.94
12M 2024,26.6,133.64,44.27,115.97,13.72,17.85,2.73,2.81,3.55,3.35,1.13,1.01,2.41,2.41,3.18
