Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2021,(8 B),(8 B),(16 B),-20465.57
12M 2022,3 B,(3 B),(0 B),-0.20
12M 2023,(16 B),(4 B),(20 B),-10.18
12M 2024,116 B,(4 B),112 B,57.56
