Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2021,,,,,,,,,,,,,9.88,,1.46
12M 2022,41.34,95.75,16.57,120.52,8.83,10.9,3.81,3.39,8.75,9.0,1.89,1.85,4.38,4.38,2.07
12M 2023,46.19,106.26,14.68,137.77,7.9,6.65,3.43,3.71,9.73,9.87,1.8,1.81,4.09,4.09,2.06
12M 2024,51.4,94.9,13.13,133.17,7.1,7.73,3.85,4.16,10.07,10.28,1.84,1.94,3.36,3.36,3.86
