Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2018,1.1,0.98,1.02,3.82,0.0,0.0,0.91,0.27,2.71
12M 2019,1.27,1.15,1.36,4.04,0.0,0.0,1.21,0.34,2.93
12M 2020,1.02,0.84,1.46,4.4,0.0,0.0,1.37,0.33,3.24
12M 2021,1.46,1.25,0.67,2.69,0.0,0.0,0.52,0.25,1.54
12M 2022,0.87,0.74,1.61,3.38,0.0,0.0,1.51,0.48,2.21
12M 2023,1.89,1.83,1.9,5.41,0.0,0.0,1.87,0.35,2.65
