Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,12066952.19,0.00,12066952.19,435 B,180 B,615 B,549 B,134 B
12M 2019,0.00,14184851.77,0.00,14184851.77,564 B,397 B,961 B,860 B,388 B
12M 2020,0.00,2003238.16,0.00,2003238.16,709 B,462 B,"1,170 B","1,096 B",40 B
12M 2021,2.24,71.49,2.24,71.49,677 B,728 B,"1,405 B","1,100 B",992 B
12M 2022,1.21,61.14,1.21,61.14,"2,339 B",550 B,"2,889 B","2,718 B",(389 B)
12M 2023,1.59,31.44,1.60,31.34,533 B,"1,223 B","1,756 B","1,728 B",806 B
