Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2017,,,,,,,,,,,,,,,0.0
12M 2018,,,,,,,,,,,0.06,,,,0.0
12M 2019,,,,,,,,,,,0.07,,,,0.0
12M 2020,,,,,,,,,4.95,4.95,0.04,0.09,,,0.0
12M 2021,,,,,,,,,1.13,1.09,0.02,0.02,,,0.0
12M 2022,,,,,,,,,1.7,1.8,0.02,0.02,,,0.0
12M 2023,,,,,,,,,7.23,6.74,0.06,0.05,,,0.0
12M 2024,,,,,,,,,14.94,16.62,0.07,0.07,,,0.0
