Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2017,0.00,136.00,0.00,136.00,319 B,63 B,382 B,351 B,232 B
12M 2018,1.96,189.76,1.96,189.76,415 B,122 B,537 B,452 B,559 B
12M 2019,1.18,218.74,1.18,218.74,570 B,105 B,675 B,663 B,591 B
12M 2020,0.78,140.31,0.78,140.31,296 B,36 B,332 B,322 B,172 B
12M 2021,0.77,68.55,0.78,67.94,104 B,188 B,292 B,288 B,85 B
12M 2022,7.52,6.65,8.35,5.99,84 B,179 B,263 B,261 B,(137 B)
