Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2016,0.00,1913557.53,0.00,1913557.53,337 B,285 B,622 B,411 B,(92 B)
12M 2017,2.13,194.93,2.45,169.68,305 B,"1,270 B","1,575 B",442 B,"1,253 B"
12M 2018,1.42,223.23,1.60,198.75,361 B,"1,669 B","2,030 B","1,399 B","1,378 B"
12M 2019,0.97,246.29,1.08,221.78,"1,220 B","1,152 B","2,372 B","1,823 B","1,109 B"
12M 2020,1.23,212.53,1.39,188.00,995 B,960 B,"1,955 B","1,684 B",915 B
12M 2021,0.79,219.59,0.89,195.08,"1,739 B",415 B,"2,154 B","1,898 B",662 B
12M 2022,0.54,229.21,0.61,204.78,"1,719 B",554 B,"2,273 B","1,967 B","1,109 B"
12M 2023,0.33,237.60,0.37,213.14,"1,471 B",483 B,"1,954 B","1,796 B","1,743 B"
12M 2024,0.22,246.94,0.25,222.15,903 B,864 B,"1,767 B","1,499 B","2,238 B"
