Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,1.77,1.77,0.85,2.57,0.0,0.0,0.81,0.33,1.57
12M 2020,1.31,1.31,0.39,2.05,0.0,0.0,0.29,0.19,1.05
12M 2021,1.0,1.0,0.28,2.22,0.0,0.0,0.16,0.13,1.22
12M 2022,1.12,1.12,0.25,2.09,0.0,0.0,0.2,0.12,1.09
12M 2023,1.33,1.33,0.12,1.7,0.0,0.0,0.1,0.07,0.7
12M 2024,1.56,1.56,0.15,1.58,0.0,0.0,0.09,0.09,0.58
