Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,90.12,0.00,90.12,13 B,35 B,48 B,46 B,41 B
12M 2020,9.09,145.25,9.09,145.25,25 B,19 B,44 B,33 B,32 B
12M 2021,10.69,152.12,10.69,152.12,17 B,17 B,34 B,20 B,(0 B)
12M 2022,2.10,161.03,2.10,161.03,30 B,2 B,32 B,26 B,17 B
12M 2023,2.64,83.24,2.64,83.24,15 B,1 B,16 B,13 B,30 B
12M 2024,4.43,83.58,4.43,83.58,16 B,3 B,19 B,12 B,41 B
