Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,0.77,,1.77
12M 2020,29.41,,194.95,-165.54,12.41,8.89,,,67.83,70.12,0.15,0.12,0.91,0.91,1.31
12M 2021,14.0,,39.43,-25.43,26.08,28.13,,,177.08,193.55,0.25,0.24,-289.71,-289.71,1.0
12M 2022,10.64,,17.83,-7.19,34.31,39.69,,,240.76,236.94,0.28,0.27,4.42,4.42,1.12
12M 2023,12.24,,24.62,-12.38,29.83,27.44,,,252.2,300.63,0.26,0.27,2.12,2.12,1.33
12M 2024,31.45,,29.92,1.53,11.61,12.23,,,229.89,302.44,0.16,0.16,0.83,0.83,1.56
