Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,630518.41,0.00,630518.41,19 B,16 B,35 B,28 B,80 B
12M 2019,0.00,353.76,0.00,353.76,31 B,21 B,52 B,48 B,103 B
12M 2020,2.47,434.63,2.47,434.63,23 B,9 B,32 B,28 B,190 B
12M 2021,1.47,494.07,1.47,494.07,13 B,7 B,20 B,(2 B),194 B
12M 2022,1.54,585.46,1.54,585.46,12 B,10 B,22 B,(58 B),282 B
12M 2023,1.43,684.09,1.43,684.09,15 B,15 B,30 B,(32 B),337 B
12M 2024,1.22,705.67,1.22,705.67,18 B,13 B,32 B,(39 B),329 B
