Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,1.82,1.67,0.27,2.3,0.0,0.0,-0.08,0.12,0.95
12M 2021,0.97,0.92,1.09,3.49,0.0,0.0,0.73,0.31,2.19
12M 2022,1.18,1.15,0.23,2.68,0.0,0.0,-0.21,0.09,1.45
12M 2023,2.24,2.1,0.27,2.28,0.0,0.0,-0.19,0.12,0.98
12M 2024,2.46,2.24,0.23,2.11,0.0,0.0,-0.23,0.11,0.87
