Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2018,13 B,(19 B),(5 B),-164597.60
12M 2019,2 B,(4 B),(2 B),-5.71
12M 2020,(28 B),(4 B),(32 B),-39.10
12M 2021,4 B,(1 B),3 B,3.88
12M 2022,(2 B),,(2 B),-2.48
12M 2023,2 B,0 B,2 B,2.15
12M 2024,(0 B),,(0 B),-0.53
