Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,222584.16,0.00,222584.16,20 B,33 B,53 B,53 B,(32 B)
12M 2019,30.60,53.93,30.60,53.93,26 B,28 B,54 B,50 B,(12 B)
12M 2020,6.88,53.76,6.88,53.76,29 B,22 B,52 B,47 B,1 B
12M 2021,5.14,65.31,5.14,65.31,16 B,16 B,31 B,29 B,7 B
12M 2022,2.01,550.93,2.01,550.93,38 B,30 B,68 B,65 B,(99 B)
12M 2023,-0.61,-1434.42,-0.61,-1434.42,941 B,21 B,963 B,952 B,(885 B)
12M 2024,-3.34,-1497.49,-3.34,-1497.49,989 B,20 B,"1,009 B","1,002 B","(1,032 B)"
