Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2021,0.00,3043085.58,0.00,3043085.58,,,,(10 B),1 B
12M 2022,0.00,1406128.69,0.00,1406128.69,,,,(27 B),25 B
12M 2023,1.05,45.68,1.05,45.68,,,,(37 B),70 B
12M 2024,1.07,45.97,1.07,45.97,26 B,,26 B,7 B,49 B
