Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2021,,,,,,,,,,,,,-2.16,,0.41
12M 2022,56.61,18.87,11.46,64.02,6.45,9.75,19.34,28.58,0.47,0.8,0.38,0.63,-4.98,-4.98,0.63
12M 2023,68.33,16.56,18.5,66.39,5.34,4.31,22.04,21.09,0.55,0.5,0.42,0.37,-36682.38,-36682.38,1.0
12M 2024,101.35,16.27,32.72,84.9,3.6,3.11,22.44,19.99,0.57,0.57,0.44,0.44,14.47,14.47,1.18
