Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2015,12 B,(56 B),(44 B),-35.18
12M 2016,(0 B),(19 B),(20 B),-5.16
12M 2017,7 B,(203 B),(196 B),-51.49
12M 2018,80 B,(44 B),37 B,9.67
12M 2019,56 B,(74 B),(18 B),-4.75
12M 2020,50 B,(18 B),32 B,8.46
12M 2021,46 B,146 B,193 B,50.63
12M 2022,(40 B),(0 B),(41 B),-10.65
12M 2023,47 B,(16 B),32 B,8.29
12M 2024,9 B,(98 B),(89 B),-23.38
